Type,air_temp,process_temp,rotational_speed,torque,tool_wear,temp_difference,power,machine_failure,TWF,HDF,PWF,OSF,RNF
L,23.385310375968377,35.86287473897892,1545.7425185970226,43.9576729005383,97,12.47756436301054,7.11489466187876,0,0,0,0,0,0
M,25.558328340499518,35.79319949936658,1136.8419136741727,53.14969863308657,36,10.234871158867062,6.326995298978398,0,0,0,0,0,0
H,24.679878962783445,34.564762549586085,1652.8833758605856,33.68854659861579,202,9.88488358680264,5.830705615681331,0,0,0,0,0,0
M,24.229808617315268,26.91730981283841,1525.4264664443165,47.71509117559171,131,2.6875011955231436,7.621556327544634,0,0,0,0,0,0
L,23.428320743332318,31.62717220229316,1904.841207475958,28.88709644709686,71,8.198851458960842,5.761814835263083,0,0,0,0,0,0
L,25.242806223245097,28.88113593144299,1383.255588275048,60.62315061466782,120,3.638329708197894,8.78087035252138,1,0,0,1,0,0
H,24.468285266221024,28.401709665449424,1846.928441246014,35.758189153057195,171,3.9334243992284,6.9154781732184345,0,0,0,0,0,0
L,25.56941315351746,27.29218773340012,1441.8290781968442,25.131288856886197,226,1.7227745798826604,3.794243250934329,1,1,0,0,0,0
H,26.639675244129954,31.82395736729099,1685.8138227891764,31.310416573552224,216,5.1842821231610365,5.527071524291273,1,1,0,0,0,0
M,25.463132738861795,35.10241824747782,1609.1365442127649,49.6858488843452,94,9.639285508616027,8.37186546283067,1,0,0,1,0,0
H,25.49736919875265,27.889028394247568,1133.185219826747,39.65655182208657,176,2.391659195494917,4.705572606710152,0,0,0,0,0,0
H,23.917645863665047,38.49921742189363,2138.6973604792456,50.095668308183505,86,14.581571558228585,11.218793045251923,1,0,1,0,0,0
L,27.348712029029738,36.48729574063065,1823.7041891930762,55.80952084319557,167,9.138583711600912,10.657597587287338,0,0,0,0,0,0
L,23.302941358042467,33.84145588092287,1579.511071153609,49.72306562936896,101,10.538514522880405,8.223888235946154,0,0,0,0,0,0
H,21.77601599638374,45.810465975509565,1765.7616176814856,49.33066366756417,67,24.034449979125824,9.121067275281613,1,0,1,1,0,0
L,22.858033038791827,33.79700821244524,1554.782791961828,30.03636350462282,99,10.938975173653414,4.89005456650239,0,0,0,0,0,0
L,27.068527822865743,38.99105203901792,1677.2162223784214,32.34798568821876,198,11.92252421615218,5.681106424873876,0,0,0,0,0,0
L,25.917795640396548,36.0473291558734,1531.3244228909473,28.16882730883034,126,10.12953351547685,4.516818138451244,0,0,0,0,0,0
H,27.623885245864113,42.19368701240237,1291.721452098659,40.3067914295016,137,14.569801766538259,5.451847869607706,1,0,1,0,0,0
L,22.35389694966673,40.42292393670638,1479.6591838047868,59.259479603189874,69,18.069026987039653,9.181553217000246,0,0,0,0,0,0
H,29.64043644053496,33.499993419679214,1395.3220728541323,37.47995830517499,222,3.859556979144255,5.4760851427081905,0,0,0,0,0,0
L,24.432631629519292,33.681595271018374,1626.4649649051948,57.561843736379416,3,9.248963641499081,9.803384518593576,1,0,0,1,0,0
M,21.479313063117218,28.292924135381682,1289.232080954955,23.988755052876307,20,6.8136110722644645,3.2384369210825565,0,0,0,0,0,0
L,29.391566333951303,35.57977375240002,1529.5550516414826,35.474661100458846,41,6.1882074184487195,5.681722208531562,0,0,0,0,0,0
L,22.379795476921327,38.27320363727789,1218.099018431655,30.769057905479954,83,15.893408160356561,3.9245821186106684,1,0,1,0,0,0
H,24.204208572965573,34.69064011091993,1654.1702322567232,44.400882813285165,208,10.486431537954356,7.690745406874918,0,0,0,0,0,0
H,24.588495519120666,42.0030303066888,1256.2136858744434,43.62157652488336,115,17.414534787568133,5.738012715180923,0,0,0,0,0,0
L,25.888166285000658,35.7255579456574,1620.7307033913216,23.408744068909627,133,9.837391660656742,3.972698454482862,0,0,0,0,0,0
M,23.41739304813327,41.23705456319194,1523.5858490344503,31.6838090707255,10,17.81966151505867,5.054764727085521,0,0,0,0,0,0
L,27.078626457551554,34.18429033001632,1708.5611167989584,51.56338169291444,209,7.105663872464763,9.225045969756739,1,1,0,1,0,0
L,26.507272339021487,29.202313064072904,1469.7353858231495,49.64124231969451,118,2.695040725051417,7.639737218165097,0,0,0,0,0,0
M,25.038133639560932,31.875049075182435,1662.7870761328531,31.6178179269361,72,6.836915435621503,5.505099374285967,0,0,0,0,0,0
H,27.648658868922993,34.8390074703418,1529.7802829982668,32.56697708393709,139,7.190348601418805,5.216787373807681,0,0,0,0,0,0
L,24.864286558323858,31.252268806263768,1585.6560857945276,38.801310101427816,30,6.3879822479399095,6.442464240746565,0,0,0,0,0,0
H,24.448708292982587,26.724669427450692,1141.6533030450512,31.22380510794783,158,2.2759611344681048,3.7326450507982805,0,0,0,0,0,0
H,28.996205533317664,24.9883203977734,1371.2647379324399,44.057333814074426,170,-4.007885135544264,6.326101393356941,0,0,0,0,0,0
M,25.591472084579777,40.06953807112569,1467.3877552900258,37.9778655086953,185,14.478065986545914,5.8354193528283655,0,0,0,0,0,0
M,23.02869723441466,36.926664204860266,1774.0688599382675,49.72532891380291,49,13.897966970445605,9.237293987033057,0,0,0,0,0,0
H,23.299461439606386,36.378292541926506,1569.1773596473117,37.51867211414461,246,13.07883110232012,6.1647592508425815,1,0,1,0,0,0
L,25.037916281305503,35.84178467139573,1156.222324590267,48.88935795291148,97,10.803868390090226,5.919054146601148,0,0,0,0,0,0
H,20.204003448275266,32.26282515584187,1587.5634096713784,34.81726499283139,207,12.0588217075666,5.7879178981624415,1,1,0,0,0,0
L,23.734021069569824,38.97166846533206,1324.5428122037556,35.03554603517643,40,15.237647395762234,4.859275463091804,1,0,1,0,0,0
L,24.799212023066236,26.303613603946907,1341.9375097672212,39.517129554462905,111,1.5044015808806712,5.552829154708336,0,0,0,0,0,0
M,24.66560495936457,24.57953552825697,1488.3713340208833,24.485145054606193,203,-0.08606943110759957,3.816019686766393,1,1,0,0,0,0
L,22.48511350451338,33.99175247431614,1555.342832014977,39.25917982372244,112,11.506638969802758,6.393872662786776,0,0,0,0,0,0
L,24.10296841712027,35.64849083946011,1344.4635812136812,50.96878338393486,204,11.54552242233984,7.17546314538947,1,1,0,0,0,0
H,27.35960779433077,30.57942912424535,1150.6470147143311,28.543312451969157,163,3.2198213299145806,3.439086624389184,0,0,0,0,0,0
M,26.946297660685776,27.033352964105227,1464.569476930409,49.95436705429904,204,0.08705530341945078,7.660904840534493,0,0,0,0,0,0
L,25.19123278945805,37.95332596560332,1455.2192272382626,40.755766171466576,171,12.762093176145271,6.210321942779572,0,0,0,0,0,0
L,24.86218004721802,32.942856484463306,1786.7128023558253,41.78190656232156,126,8.080676437245288,7.816991346778513,0,0,0,0,0,0
M,24.67674650307621,38.47044232396864,1508.5406800784049,44.06808296075646,65,13.793695820892431,6.961099040771846,0,0,0,0,0,0
H,25.472620125189845,41.528524551083784,1735.7615085458622,37.05856069080006,112,16.05590442589394,6.73558358211534,1,0,1,0,0,0
M,25.20513768934902,26.982074208064788,1923.2283476135526,43.506813882531404,14,1.7769365187157682,8.761626991961387,1,0,0,1,0,0
M,25.648281941742052,36.066590618355896,1278.5488248320814,37.672759128845776,204,10.418308676613844,5.043608577211292,0,0,0,0,0,0
L,26.00358834987771,36.2479654867929,1794.1188272889399,34.138032665843184,33,10.24437713691519,6.413370380355403,0,0,0,0,0,0
L,22.577785021625598,38.7221284533355,1686.490053132593,51.781287066349066,217,16.144343431709903,9.144358699036763,1,0,0,1,0,0
H,24.3794626167706,32.3329369837981,1056.3890405660172,27.562814038339088,197,7.9534743670275,3.0489062489278096,0,0,0,0,0,0
L,25.395824819792395,35.279153467107214,1462.4050348799005,35.06033693041349,212,9.88332864731482,5.368839083939519,0,0,0,0,0,0
L,23.068329846552913,38.668338892895164,1641.1146234735256,48.27728404227591,43,15.600009046342251,8.296183960561685,1,0,1,1,0,0
M,23.652357291281238,37.1887544041809,1567.574839922319,30.83097241925995,160,13.53639711289966,5.0607179743215545,1,0,1,0,0,0
L,24.56420658476286,42.794737659160724,1831.5073441654724,38.25397344258671,78,18.230531074397863,7.336380450639633,0,0,0,0,0,0
H,24.662330683526903,30.65773515236585,1618.058068713389,26.268090195416015,98,5.995404468838945,4.450606836689419,0,0,0,0,0,0
M,25.43320557378263,36.035122278820076,1214.0426701867673,35.80437652006916,91,10.601916705037446,4.551627316732687,0,0,0,0,0,0
H,23.30393847408409,34.568584240516905,1658.5232094785,25.618077822373927,105,11.264645766432814,4.4490237330506375,0,0,0,0,0,0
M,26.93604090978947,33.96742063112867,1271.374876685444,32.76482890613742,133,7.031379721339199,4.361924639807343,0,0,0,0,0,0
L,24.645848218982344,37.94069374800224,1389.475079260665,41.655821294941184,228,13.294845529019895,6.060704250833142,1,0,1,0,0,0
M,25.290395403210802,35.578222863962914,1719.6636730184864,39.4308397064271,117,10.287827460752112,7.100291375890848,0,0,0,0,0,0
M,24.260335116637556,29.670248590314543,1697.1139234533027,50.938157455552115,39,5.409913473676987,9.052131544803578,0,0,0,0,0,0
L,25.471301500385024,39.763537876287934,1507.6672232145556,47.19355630211514,5,14.29223637590291,7.450489841217772,1,0,1,0,0,0
L,28.34244231888126,37.951297576863254,1355.094422359634,36.34423974911937,74,9.608855257981993,5.157055138108163,0,0,0,0,0,0
H,24.241762314774146,42.37345468139401,1459.9692780159048,49.522663195740606,13,18.131692366619863,7.570844694378035,0,0,0,0,0,0
H,23.911007291160626,38.63559797882053,1477.558419948887,38.599633552396256,212,14.724590687659902,5.97206424735965,1,1,1,0,0,0
L,23.339688890044634,33.93238870754835,1386.6652862555782,33.1940847294523,122,10.592699817503714,4.8197994767914025,0,0,0,0,0,0
L,24.88075630063374,33.970666093148125,1727.0951591698933,27.635134655204382,211,9.089909792514383,4.9977494540326335,1,1,0,0,0,0
L,24.85759263946057,40.179004155849604,1416.9115616466004,54.61355687028181,4,15.321411516389034,8.102887974046745,0,0,0,0,0,0
M,25.102886029196362,31.164440059657462,1447.6540338887194,52.7519656258833,44,6.0615540304610995,7.996502181556966,0,0,0,0,0,0
M,25.93651175947263,30.475563629553832,1453.1309663449836,37.97508751774545,186,4.539051870081202,5.778301112219557,0,0,0,0,0,0
M,25.684336214094813,36.10187902918805,1639.437404964724,39.16545199823887,200,10.417542815093235,6.723487642750074,0,0,0,0,0,0
L,24.954957036934587,27.529577638490267,1550.8588593628424,37.65830842615435,221,2.5746206015556794,6.115468193855482,1,1,0,0,0,0
H,28.907603136077825,36.743526734636866,1543.6531366305014,20.946908765739742,233,7.835923598559042,3.3858388920363454,0,0,0,0,0,0
L,26.381360568184142,37.34842542504246,1311.4740037335696,38.900630560521805,42,10.967064856858315,5.342111592562093,0,0,0,0,0,0
M,22.82148011431868,33.76803082092423,1546.9532203382034,18.589634829380724,229,10.946550706605553,3.011235127143638,1,1,0,0,0,0
M,21.90959602847548,42.040208083522245,1649.2164658259198,28.193560159694226,180,20.130612055046765,4.86882551263051,0,0,0,0,0,0
L,23.608701748931168,40.63986154645898,1431.1195965396005,39.868230649894954,154,17.031159797527813,5.974471849468628,1,0,1,0,0,0
L,25.305316760100254,31.108940698038474,1529.181765618057,48.121931426137905,119,5.8036239379382195,7.705463880960484,0,0,0,0,0,0
M,23.44100068806443,38.278809494594476,1684.1540962063882,23.265348559105565,196,14.837808806530045,4.102872468637385,0,0,0,0,0,0
M,23.744745510386895,39.9227075797247,1339.7173994107657,38.38605064496628,68,16.177962069337806,5.384969627615097,0,0,0,0,0,0
M,25.052134077152967,35.41384340632369,1342.5314729118334,39.27684553530998,47,10.361709329170726,5.521507988256573,0,0,0,0,0,0
L,24.316054682227445,32.840942680718925,1475.8912772644562,38.36387605571345,247,8.52488799849148,5.92889110289866,1,1,0,0,0,0
M,20.904598515063086,29.456063831557096,1656.0116852552744,43.28933631554411,248,8.55146531649401,7.506559872825818,1,1,0,0,0,0
M,27.154353056984775,32.20886135327627,903.5684680538596,47.705988441650035,231,5.054508296291495,4.513678208713808,0,0,0,0,0,0
H,26.68991378181366,29.567458592030594,1460.8839067057208,40.4414860347069,206,2.877544810216932,6.186420535221724,1,1,0,0,0,0
L,22.429758283373936,39.562330700920675,1359.063925301647,55.38901413857199,110,17.13257241754674,7.882430468456133,1,0,1,0,0,0
H,25.113782199315743,33.72429857702827,1571.4903172828203,37.81651192770459,72,8.610516377712528,6.222856788251104,0,0,0,0,0,0
H,22.766896939426623,37.60825890489247,1480.3243581509983,29.83073533096057,110,14.84136196546585,4.6239962441860225,0,0,0,0,0,0
M,23.78240684029005,41.30150942938058,1728.5544719987556,58.1168067389697,24,17.51910258909053,10.519169234233873,1,0,0,1,0,0
L,25.972305901710705,36.06089447634619,1629.9416266938188,64.44635815164158,135,10.088588574635487,10.999350978029227,1,0,0,1,0,0
M,26.620094234800106,40.88537432033722,1454.475124901367,45.989809097217304,77,14.265280085537114,7.004296683860226,1,0,1,0,0,0
L,26.573285878292328,33.247204415387074,1296.3223563815618,17.194758048666515,230,6.673918537094746,2.334026101681487,0,0,0,0,0,0
H,25.489678408199907,36.93227939870073,1569.9162731172605,42.64638732096382,159,11.442600990500821,7.010602873805519,0,0,0,0,0,0
L,27.55041147286489,36.02703470600499,1440.1273225547473,33.06136835099967,222,8.4766232331401,4.985610458986535,1,1,0,0,0,0
M,23.778876601141235,31.492421427273563,1459.1187713895745,54.8699485932857,60,7.713544826132328,8.38343162069572,0,0,0,0,0,0
M,24.222741672621403,33.45331047121209,1267.5163128306165,39.88328487700525,86,9.230568798590689,5.293477925746051,0,0,0,0,0,0
M,19.810744233509315,42.075945894004356,1530.529467570107,33.204247269348194,235,22.26520166049504,5.321474229761432,1,0,1,0,0,0
L,24.81388696433662,33.275647451001014,1398.5301696601741,43.393885423731106,0,8.461760486664392,6.354728580509405,0,0,0,0,0,0
H,26.15938692807314,26.686813171648538,1418.6058949788717,52.895323682487955,110,0.5274262435753982,7.857342198198213,0,0,0,0,0,0
H,25.570519224017804,33.268818203846685,776.4121291392752,31.8511086192265,158,7.698298979828881,2.589485555863871,0,0,0,0,0,0
L,23.751959293513302,31.235352751940468,1506.6780890360506,47.748725987106106,198,7.483393458427166,7.53318944755592,0,0,0,0,0,0
M,26.68905121262907,37.27961399493524,1309.7139588638756,21.107553360385268,142,10.590562782306169,2.894749452728868,0,0,0,0,0,0
H,24.852338495240947,38.073969163059225,1603.1937202090173,39.13686151720476,233,13.221630667818278,6.570049278855771,1,1,1,0,0,0
M,26.532853424017404,36.79064459778573,1514.2210147548394,26.213767114885417,69,10.257791173768325,4.156380842015585,0,0,0,0,0,0
L,25.972299370212525,32.95261964735053,1206.0720739427143,31.509325986119585,143,6.980320277138006,3.9793212712687236,0,0,0,0,0,0
M,27.849017917806055,35.29591916649146,1479.2794843956947,51.9163967806856,205,7.446901248685403,8.041765514284283,1,0,0,1,0,0
H,25.678726725132407,33.42364225429555,1542.98753056293,36.49121815488752,107,7.744915529163144,5.895863307648487,0,0,0,0,0,0
H,26.219885345868562,27.76584966119083,1917.3309074633073,32.71407106859097,80,1.5459643153222693,6.567926656414728,0,0,0,0,0,0
M,24.846565822589792,34.43949018629494,1619.873519114138,51.71751853407888,201,9.592924363705148,8.772339135879477,1,1,0,1,0,0
L,23.99421969984201,48.18331055734632,1241.735769386551,45.78500749272435,92,24.189090857504308,5.953181309460427,0,0,0,0,0,0
M,25.98146441512073,29.853746484385034,1888.6360980893762,21.258375628352205,105,3.8722820692643047,4.204118910832397,0,0,0,0,0,0
L,28.00546139507942,25.72577525972363,1445.02411964752,39.30039964329812,71,-2.2796861353557887,5.946599517942678,0,0,0,0,0,0
M,23.768238704154037,42.11971690382004,1444.1605992121704,40.62487771848061,56,18.351478199666005,6.143334842810693,0,0,0,0,0,0
H,24.503727342424824,37.24326785725804,1888.3783802275912,47.808913536789376,10,12.739540514833216,9.453541225658983,1,0,1,1,0,0
L,25.05330087043535,36.489702355828044,1374.307879707987,37.1644102923409,145,11.436401485392693,5.348203341305205,0,0,0,0,0,0
L,26.369792619883427,33.20711653452657,1468.5726964699265,59.424824147667586,172,6.837323914643143,9.138185783852501,1,0,0,1,0,0
L,25.690915965776323,36.13126470074725,1173.733572479056,42.8779347415865,147,10.440348734970929,5.269871363849858,0,0,0,0,0,0
H,26.826126312866798,35.258837948125,1492.1846401006192,24.187822807943014,207,8.432711635258201,3.779340070312879,1,1,0,0,0,0
M,28.94781895128229,41.55383333884389,1469.7906862650932,36.26837940060524,90,12.606014387561597,5.58187709412967,1,0,1,0,0,0
H,23.72219738002761,39.5847603752941,1420.4332871233464,50.870788370591654,86,15.862562995266494,7.566341481025718,0,0,0,0,0,0
L,26.21945795629078,38.01119572566457,1531.6623017213342,37.045348785512736,141,11.791737769373793,5.941462218731735,0,0,0,0,0,0
M,25.64127955637434,31.58640525215015,1336.2003786878724,41.089336109586334,203,5.945125695775811,5.749066646037961,1,1,0,0,0,0
H,25.0380804348559,36.144798153905484,1792.90901942448,39.654114797828484,108,11.106717719049584,7.444630374693239,0,0,0,0,0,0
L,26.212170447353568,31.922928761951198,1503.6750874806596,15.664041803519634,26,5.71075831459763,2.466348631330691,0,0,0,0,0,0
L,24.466393959203174,41.14233754517755,1346.0243957573866,35.92867538361224,204,16.675943585974373,5.063965819224079,1,1,0,0,0,0
H,25.646091463293974,31.42508770933185,1221.5030337036487,35.45140531434458,207,5.778996246037877,4.534450171783201,1,1,0,0,0,0
H,22.3894151405721,34.32744658530339,1509.464650369944,56.507576000256584,96,11.93803144473129,8.931538057641921,0,0,0,0,0,0
H,23.922369443788355,29.56619827599569,1683.6899927612267,53.26650659872167,215,5.643828832207333,9.391024514096076,0,0,0,0,0,0
L,27.095041628219526,32.5093245090825,1571.237075597751,28.160482164557273,203,5.41428288086297,4.633172109283937,1,1,0,0,0,0
H,27.01816596520884,32.4528513717332,1897.1027906720337,25.11335573650392,8,5.434685406524363,4.988755733074462,0,0,0,0,0,0
L,25.51886659343637,34.236403814708616,1901.4394977536347,47.160427154729135,12,8.717537221272245,9.389811405542936,0,0,0,0,0,0
